33.738185883,0.733333349
35.319992718,1.522969959
36.901799553,0.879635659
38.483606388,0.205421905
40.065413223,1.581670278
41.647220058,3.065513250
43.229026893,2.777004486
44.810833728,1.068292206
46.392640563,0.724767080
47.974447399,1.250029562
49.556254234,1.534984261
51.138061069,1.624613875
52.719867904,2.943775354
54.301674739,3.815043406
55.883481574,2.709475810
57.465288409,3.350632954
59.047095244,5.795564246
60.628902079,7.785593274
62.210708914,7.698726110
63.792515750,8.416183701
65.374322585,12.790374585
66.956129420,22.267123302
68.537936255,38.220299256
70.119743090,64.585625452
71.701549925,112.789651238
73.283356760,199.713379431
74.865163595,307.453522730
76.446970430,413.370667934
78.028777266,511.578367280
79.610584101,616.314702135
81.192390936,737.994615115
82.774197771,858.403143630
84.356004606,915.942675046
85.937811441,923.484591591
87.519618276,933.697858777
89.101425111,984.360099212
90.683231946,1052.372760039
92.265038781,1087.794193005
93.846845617,1054.902343492
95.428652452,984.706282903
97.010459287,912.147309334
98.592266122,856.120642218
100.174072957,815.455744895
101.755879792,785.474653236
103.337686627,784.898165317
104.919493462,840.778521969
106.501300297,898.898524854
108.083107133,902.414668752
109.664913968,838.375523665
111.246720803,763.161891108
112.828527638,725.972825206
114.410334473,731.011560250
115.992141308,734.938203009
117.573948143,726.026765376
119.155754978,720.869548278
120.737561813,737.948443835
122.319368648,753.855008205
123.901175484,745.939394844
125.482982319,712.220078944
127.064789154,676.780904676
128.646595989,654.689357030
130.228402824,643.933693253
131.810209659,628.735351774
133.392016494,597.736745359
134.973823329,576.418230472
136.555630164,588.172708074
138.137437000,601.304774423
139.719243835,603.560755590
141.301050670,587.399273702
142.882857505,547.499652635
144.464664340,523.707575458
146.046471175,518.094046506
147.628278010,505.978910971
149.210084845,496.873726485
150.791891680,494.551748238
152.373698515,497.886365889
153.955505351,504.739797306
155.537312186,502.700839243
157.119119021,488.770180229
158.700925856,473.860739366
160.282732691,472.280804715
161.864539526,472.365508814
163.446346361,463.659659664
165.028153196,459.950484386
166.609960031,455.332035694
168.191766867,452.879182478
169.773573702,462.788872692
171.355380537,464.800529751
172.937187372,457.589309611
174.518994207,451.758182639
176.100801042,448.888426840
177.682607877,444.325638589
179.264414712,438.353203902
180.846221547,435.624128781
182.428028382,429.412723540
184.009835218,424.184642433
185.591642053,427.085279812
187.173448888,430.885275903
188.755255723,426.574134443
190.337062558,417.052614876
191.918869393,415.277724693
193.500676228,417.272768252
195.082483063,416.169887503
196.664289898,410.149531455
198.246096734,405.610185207
199.827903569,405.555729872
201.409710404,408.462975273
202.991517239,409.957215534
204.573324074,407.648665967
206.155130909,405.673301887
207.736937744,406.984054182
209.318744579,403.519513631
210.900551414,402.880103168
212.482358250,406.597591374
214.064165085,402.294023810
215.645971920,397.371921673
217.227778755,399.452489345
218.809585590,406.434591893
220.391392425,405.912816614
221.973199260,403.198984271
223.555006095,403.541398741
225.136812930,402.085966278
226.718619765,403.125218317
228.300426601,405.445217437
229.882233436,404.943850759
231.464040271,405.382742039
233.045847106,405.447605664
234.627653941,404.952783139
236.209460776,406.802831399
237.791267611,404.562756501
239.373074446,400.036473185
240.954881281,399.725147360
242.536688117,401.391473655
244.118494952,403.662745758
245.700301787,404.835037748
247.282108622,403.318823529
248.863915457,404.441519063
250.445722292,407.382448498
252.027529127,407.297940596
253.609335962,404.629526518
255.191142797,404.526591169
256.772949632,405.704558974
258.354756468,401.096211457
259.936563303,399.922467074
261.518370138,400.980849208
263.100176973,398.512088025
264.681983808,398.307056996
266.263790643,399.700545881
267.845597478,400.485090058
269.427404313,400.558866990
271.009211148,399.843378392
272.591017984,398.363357126
274.172824819,397.229541736
275.754631654,398.498216944
277.336438489,398.604734299
278.918245324,397.274866601
280.500052159,397.240573424
282.081858994,392.922032367
283.663665829,389.721760594
285.245472664,393.517376734
286.827279499,397.420980274
288.409086335,395.426145065
289.990893170,392.698183424
291.572700005,396.658138761
293.154506840,394.084183541
294.736313675,386.686084765
296.318120510,384.996814380
297.899927345,392.960280907
299.481734180,395.832431540
301.063541015,392.822776527
302.645347851,393.859061340
304.227154686,394.513605798
305.808961521,394.193693200
307.390768356,393.468389213
308.972575191,390.898056974
310.554382026,386.965789905
312.136188861,387.758520647
313.717995696,394.048807117
315.299802531,391.163824512
316.881609366,386.659884588
318.463416202,388.470891415
320.045223037,391.838701800
321.627029872,387.998601956
323.208836707,386.535115899
324.790643542,394.350797100
326.372450377,394.952488256
327.954257212,385.275081454
329.536064047,391.377502734
331.117870882,422.440751829
332.699677718,397.509822664
334.281484553,371.081305383
335.863291388,389.805794665
337.445098223,392.435249587
339.026905058,388.351598797
340.608711893,389.650732062
342.190518728,392.896497259
343.772325563,393.888474940
345.354132398,393.210377216
346.935939233,394.829359373
348.517746069,400.574513908
350.099552904,401.281521078
351.681359739,399.848902874
353.263166574,401.177829762
354.844973409,399.851667611
356.426780244,399.015207932
358.008587079,401.231109776
359.590393914,404.768934781
361.172200749,405.921953539
362.754007585,402.557601377
364.335814420,398.967238650
365.917621255,403.055882480
367.499428090,409.002121177
369.081234925,414.127263762
370.663041760,421.680278196
372.244848595,438.547025133
373.826655430,479.067662567
375.408462265,553.166359824
376.990269100,650.164065972
378.572075936,721.825094514
380.153882771,720.589759243
381.735689606,646.127294133
383.317496441,556.066550187
384.899303276,488.608114966
386.481110111,449.420173825
388.062916946,428.246375005
389.644723781,421.887578319
391.226530616,420.596917050
392.808337452,421.205983914
394.390144287,426.022789071
395.971951122,425.397301672
397.553757957,424.537988137
399.135564792,431.194264239
400.717371627,442.398050096
402.299178462,454.073628922
403.880985297,468.977278245
405.462792132,493.438060111
407.044598967,532.675385479
408.626405803,608.006755783
410.208212638,764.994256929
411.790019473,1159.368093660
413.371826308,2156.284476143
414.953633143,3643.880264818
416.535439978,4970.402400130
418.117246813,5281.689090951
419.699053648,4449.716245160
421.280860483,3041.629653908
422.862667319,1836.648602978
424.444474154,1213.117953213
426.026280989,989.140190991
427.608087824,942.097912750
429.189894659,980.470872115
430.771701494,984.784852364
432.353508329,911.075922767
433.935315164,786.753588445
435.517121999,669.030274581
437.098928834,577.168267590
438.680735670,521.709835816
440.262542505,499.844646154
441.844349340,492.925787587
443.426156175,521.526901589
445.007963010,610.180613379
446.589769845,748.246268449
448.171576680,863.367061690
449.753383515,885.937664222
451.335190350,800.463259675
452.916997186,660.810499429
454.498804021,555.155978706
456.080610856,495.549874616
457.662417691,460.727734139
459.244224526,445.821087224
460.826031361,436.576662756
462.407838196,428.286042907
463.989645031,422.648970554
465.571451866,417.891448032
467.153258702,418.766090155
468.735065537,422.256096942
470.316872372,420.310818038
471.898679207,415.486847712
473.480486042,412.158345229
475.062292877,411.602506827
476.644099712,411.850532372
478.225906547,412.402052149
479.807713382,414.162987645
481.389520217,414.744605131
482.971327053,410.615179160
484.553133888,414.408253181
486.134940723,417.049190328
487.716747558,409.944727428
489.298554393,412.399219692
490.880361228,414.319511835
492.462168063,413.743417996
494.043974898,416.975617066
495.625781733,414.588718381
497.207588569,412.379881553
498.789395404,414.031476020
500.371202239,415.155934363
501.953009074,416.162846141
503.534815909,415.225275445
505.116622744,414.463446037
506.698429579,418.429869711
508.280236414,417.025448693
509.862043249,415.525508745
511.443850084,417.670972282
513.025656920,412.026820417
514.607463755,407.764460524
516.189270590,409.424707936
517.771077425,413.047835702
519.352884260,414.588587534
520.934691095,415.611507499
522.516497930,417.431392421
524.098304765,418.596184023
525.680111600,416.697850151
527.261918436,415.791955463
528.843725271,416.628694892
530.425532106,416.923716467
532.007338941,421.044946438
533.589145776,423.472939533
535.170952611,421.344588846
536.752759446,420.007723875
538.334566281,420.889342218
539.916373116,422.441241806
541.498179951,423.707337451
543.079986787,426.010007264
544.661793622,429.664029432
546.243600457,428.762104403
547.825407292,424.589290889
549.407214127,429.971180134
550.989020962,434.290891443
552.570827797,435.153369936
554.152634632,437.052587917
555.734441467,438.258988124
557.316248303,441.148973516
558.898055138,445.806512504
560.479861973,449.471252519
562.061668808,451.404931962
563.643475643,458.756325823
565.225282478,472.431452999
566.807089313,488.002588887
568.388896148,510.825657356
569.970702983,567.383322127
571.552509818,696.175568973
573.134316654,929.271136757
574.716123489,1251.124720896
576.297930324,1495.003695271
577.879737159,1513.494601599
579.461543994,1304.014734434
581.043350829,1007.659077155
582.625157664,763.074280945
584.206964499,618.982551345
585.788771334,536.645730466
587.370578170,493.163743143
588.952385005,470.907173027
590.534191840,457.309917917
592.115998675,448.264041117
593.697805510,446.939624240
595.279612345,442.679890737
596.861419180,434.464450274
598.443226015,438.577688601
600.025032850,441.885751794
601.606839685,441.994597458
603.188646521,441.039159637
