33.738185883,0.533333361
35.319992718,-0.093792492
36.901799553,0.359899125
38.483606388,0.972342096
40.065413223,0.536578169
41.647220058,0.917920475
43.229026893,1.580587849
44.810833728,1.233879172
46.392640563,0.177071078
47.974447399,0.001425349
49.556254234,1.053580473
51.138061069,2.132248036
52.719867904,2.941280656
54.301674739,3.807275061
55.883481574,4.422396792
57.465288409,3.152956079
59.047095244,3.764379364
60.628902079,7.510694472
62.210708914,9.359044267
63.792515750,9.631603006
65.374322585,12.231960437
66.956129420,21.470114561
68.537936255,37.993268944
70.119743090,64.124547241
71.701549925,111.358400030
73.283356760,199.253085673
74.865163595,307.850408874
76.446970430,411.100613514
78.028777266,503.744853441
79.610584101,611.981944112
81.192390936,740.174551535
82.774197771,859.168138986
84.356004606,921.037512434
85.937811441,925.166522476
87.519618276,921.598571675
89.101425111,976.930669032
90.683231946,1049.431329985
92.265038781,1083.244549284
93.846845617,1055.589611792
95.428652452,982.101371578
97.010459287,907.641754815
98.592266122,859.916571479
100.174072957,812.866010609
101.755879792,780.083767266
103.337686627,787.653539043
104.919493462,840.916461083
106.501300297,894.592330024
108.083107133,899.778881681
109.664913968,841.696339205
111.246720803,769.220694207
112.828527638,727.066009889
114.410334473,726.606648459
115.992141308,738.740511473
117.573948143,731.214406217
119.155754978,716.402282020
120.737561813,729.266426775
122.319368648,747.215115836
123.901175484,744.172896238
125.482982319,713.069055021
127.064789154,673.755190717
128.646595989,651.518202924
130.228402824,643.012574479
131.810209659,621.467394996
133.392016494,594.982389026
134.973823329,578.365974842
136.555630164,581.049089052
138.137437000,599.579802507
139.719243835,604.426879792
141.301050670,581.486310634
142.882857505,549.844624226
144.464664340,523.295540293
146.046471175,509.465212555
147.628278010,505.903768336
149.210084845,496.989820421
150.791891680,492.234576588
152.373698515,499.818847752
153.955505351,506.385905826
155.537312186,504.924225756
157.119119021,491.163027118
158.700925856,469.923459327
160.282732691,466.939482527
161.864539526,470.414519443
163.446346361,462.878236104
165.028153196,456.109648898
166.609960031,453.580024833
168.191766867,455.133683841
169.773573702,460.013035252
