33.738185883,0.699999988
35.319992718,0.643050202
36.901799553,0.709514761
38.483606388,2.072707441
40.065413223,4.711931171
41.647220058,4.199184571
43.229026893,2.519533043
44.810833728,2.413075861
46.392640563,1.959169327
47.974447399,1.757437078
49.556254234,1.964535422
51.138061069,1.701996116
52.719867904,2.064029867
54.301674739,3.332562915
55.883481574,4.662055574
57.465288409,5.029371535
59.047095244,5.575776553
60.628902079,6.957951670
62.210708914,8.119773813
63.792515750,10.205859995
65.374322585,14.240784490
66.956129420,21.738743794
68.537936255,37.667632114
70.119743090,64.360162820
71.701549925,110.881885243
73.283356760,197.053736376
74.865163595,307.361993012
76.446970430,413.733963556
78.028777266,504.174892838
79.610584101,616.448059839
81.192390936,750.932003216
82.774197771,866.561369331
84.356004606,923.104273536
85.937811441,928.999860093
87.519618276,930.726190503
89.101425111,980.132591572
90.683231946,1054.161508660
92.265038781,1093.552546072
93.846845617,1055.075753049
95.428652452,980.265202283
97.010459287,909.580291506
98.592266122,857.781356389
100.174072957,814.289595401
101.755879792,781.881657963
103.337686627,785.431642695
104.919493462,846.532054889
106.501300297,901.792940530
108.083107133,902.424382751
109.664913968,846.210692236
111.246720803,774.370484980
112.828527638,732.351217661
114.410334473,732.635283680
115.992141308,741.560014453
117.573948143,733.473863832
119.155754978,722.663036513
120.737561813,738.603649319
122.319368648,755.305625797
123.901175484,749.761330893
125.482982319,720.228356593
127.064789154,686.916360603
128.646595989,661.452890551
130.228402824,645.089404053
131.810209659,629.652627931
133.392016494,601.398690034
134.973823329,581.212174573
136.555630164,591.946473722
138.137437000,607.884280792
139.719243835,609.713483529
141.301050670,588.828181599
142.882857505,550.103112234
144.464664340,525.096589459
146.046471175,518.343972630
147.628278010,511.421954800
149.210084845,499.942117247
150.791891680,494.892736638
152.373698515,501.914143406
153.955505351,508.827876011
155.537312186,505.206331810
157.119119021,491.741874245
158.700925856,478.520516670
160.282732691,473.965167485
161.864539526,472.150515681
163.446346361,465.691384659
165.028153196,458.924615340
166.609960031,458.671866962
168.191766867,465.893084579
169.773573702,473.213958185
171.355380537,469.394245708
172.937187372,461.369549730
174.518994207,458.241718892
176.100801042,451.951489714
177.682607877,443.193540728
179.264414712,436.361627689
180.846221547,433.531220898
182.428028382,430.747328267
184.009835218,426.974350666
185.591642053,425.356701430
187.173448888,429.249600882
188.755255723,427.352460561
190.337062558,415.888531512
191.918869393,407.975950032
193.500676228,413.900798484
195.082483063,395.455551581
196.664289898,337.817456955
198.246096734,336.424559459
199.827903569,370.379307462
201.409710404,393.877362171
202.991517239,405.692330313
204.573324074,409.260110379
206.155130909,409.112998065
207.736937744,408.121149766
209.318744579,405.243352755
210.900551414,406.655611238
212.482358250,412.386952223
214.064165085,412.491676822
215.645971920,409.393261159
217.227778755,406.169648890
218.809585590,404.446105810
220.391392425,406.550432976
221.973199260,406.309681611
223.555006095,403.910893370
225.136812930,408.940041828
226.718619765,411.926313267
228.300426601,410.917333863
229.882233436,410.474505253
231.464040271,407.474370434
233.045847106,407.558398671
234.627653941,410.796602693
236.209460776,407.686347488
237.791267611,405.763449593
239.373074446,406.788650512
240.954881281,406.057157597
242.536688117,403.829296768
244.118494952,405.129016096
245.700301787,408.896050730
247.282108622,407.209066033
248.863915457,406.087600070
250.445722292,406.924869252
252.027529127,406.610221393
253.609335962,406.219667630
255.191142797,406.424166847
256.772949632,406.180236528
258.354756468,404.558853308
259.936563303,406.398307360
261.518370138,407.229878371
263.100176973,402.972232305
264.681983808,404.263187382
